standard,year,topic2,topic3,company_name,company_isin,req_type,comp_name,exists,value,material
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,voluntary,description of the type of work the non-employees perform,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,voluntary,desciption of the relationship with the undertaking of non-employees,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,total number of employees in the reporting period by head count,True,6616,True
esrs_v2,2023,own workforce metrics,human rights,Temenos,CH0012453913,mandatory,"a reconciliation of the monetary amounts (fines, penalties and compensation for damages) from severe human rights incidents disclosed with the most relevant amount presented in the financial statements",False,,True
esrs_v2,2023,own workforce metrics,health and safety,Temenos,CH0012453913,mandatory,"rate of recordable work-related accidents (injuries), where applicable broken down between employees and non-employees in the undertaking's own workforce (per 1.000.000 working hours)",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,"total number of non-guaranteed hours employees, breakdown by gender by head count (male; female; other; not reported)",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,"if applicable, a provision of contextual information necessary to understand the non-employee data (e.g. significant fluctuations in the number of non-employees in the undertaking’s own workforce during the reporting period and between the current and the previous reporting period)",False,,True
esrs_v2,2023,own workforce metrics,health and safety,Temenos,CH0012453913,voluntary,"number of fatalities as a result of work-related ill health with regard to others workers working on the undertaking's sites, such as value chain workers if they are working on the undertaking's sites",False,,True
esrs_v2,2023,own workforce metrics,training,Temenos,CH0012453913,voluntary,"percentage of non-employees that participated in regular performance and career development reviews, broken down by function (such as technical, administrative, production)",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,total number of employees in the prior period by full time equivalents (FTE),False,,False
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,"If applicable, a provision of contextual information necessary to understand the employee data (e.g. to understand fluctuations in number of employees during the reporting period)",True,"As a rule, the vast majority of our global headcount is made up of permanent, full-time employees. Fixed-term employee contracts, not resulting from legal or statutory requirements, represent a negligible percentage of our global workforce.",True
esrs_v2,2023,own workforce metrics,health and safety,Temenos,CH0012453913,voluntary,number of fatalities as a result of work-related injuries,False,,True
esrs_v2,2023,own workforce metrics,human rights,Temenos,CH0012453913,mandatory,total number of incidents of discrimination (including harassment) reported in the reporting period,True,1,True
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,"gender distribution at top management in the prior period, in percentage",True,One level away from CEO: male: 57.00; female: 43.00; Two levels away from CEO: male: 71.00; female: 29.00,True
esrs_v2,2023,own workforce metrics,collective bargaining and social dialogue,Temenos,CH0012453913,mandatory,for the European Economic Area (EEA): whether it has one or more collective bargaining agreements,True,"All Temenos employees based in Brazil, France, Spain and Romania are covered by collective bargaining agreements that cover various topics such as health and safety, working conditions, talent and development, discrimination and harassment. In France, Germany and Luxembourg, employees maintain work councils and health and safety committees.",True
esrs_v2,2023,own workforce metrics,collective bargaining and social dialogue,Temenos,CH0012453913,mandatory,"inside the European Economic Area (EEA): for each country in which it has significant employment (at least 50 employees by head count representing at least 10% of its total number of employees): percentage of its employees covered by collective bargaining agreements by coverage rate (0-19%, 20-39%, 40-59%, 60-79%, 80-100%) and country",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,a cross reference of the information reported under S1.50 a) (total number of employees) to the most representative number in the financial statements,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,voluntary,"total number of part-time employees, breakdown by gender by head count (male; female; other; not reported)",True,Male: 21; Female: 37,True
gri_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,rate of employee turnover during the reporting period by gender,True,Male: 11.70; Female: 7.20,True
gri_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,total number of employees who left the undertaking during the reporting period,True,1253,True
gri_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,"percentage of employees per level (such as: senior, middle management) and by gender",True,data_too_long_to_display,True
gri_v2,2023,own workforce metrics,health and safety,Temenos,CH0012453913,mandatory,"whether and, if so, why any workers have been excluded from this disclosure (of work-related ill-health)",False,,True
gri_v2,2023,own workforce metrics,health and safety,Temenos,CH0012453913,mandatory,main types of work-related injury for employees,False,,True
gri_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,total number of employee breakdown by region by FTE,False,,True
gri_v2,2023,own workforce metrics,characteristics,Temenos,CH0012453913,mandatory,rate of new employee hires during the reporting period by region,True,,True
